marca,nombre_producto,precio,cantidad,precio_unidad,unidad,seccion
FRESCAMPO,BAGUETTON ARTESANAL FRESCAMPO 380 gr,5500,380,14.47,gr,panaderia-y-reposteria
LEVAPAN,LEVADURA ACTIVA SECA LEVAPAN 80 gr,5170,80,64.63,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Tajado Integral EXITO MARCA PROPIA 450 gr,4250,450,9.44,gr,panaderia-y-reposteria
LEVAPAN,Esencia Vainilla Blanca LEVAPAN 60 ml,4330,60,72.17,ML,panaderia-y-reposteria
COMAPAN,CALADOS 24 UNDS COMAPAN 260 gr,7450,260,28.65,gr,panaderia-y-reposteria
FITCOOK,MOGOLLA INTEGRAL FITCOOK 400 gr,6850,400,17.13,gr,panaderia-y-reposteria
TAEQ,TOSTADA MULTICEREAL TAEQ 110 gr,4720,110,42.91,gr,panaderia-y-reposteria
SANTA CLARA,SUPER CALADITOS 24 UNDS SANTA CLARA 340 gr,6300,340,18.53,gr,panaderia-y-reposteria
FRESCAMPO,Pan Arabe Paq X 420 g FRESCAMPO 420 gr,7000,420,16.67,gr,panaderia-y-reposteria
SUSANITA,MINIPALITROQUES SUSANITA 170 gr,5030,170,29.59,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Súper Perro con Ajonjolí EXITO MARCA PROPIA 420 gr,4710,420,11.21,gr,panaderia-y-reposteria
FRESCAMPO,Panetton Con Frutas FRESCAMPO 500 gr,13950,500,27.9,gr,panaderia-y-reposteria
GUADALUPE,CALADOS INTEGRALES GUADALUPE 260 gr,8130,260,31.27,gr,panaderia-y-reposteria
RAMO,Ponque Vino Frutas RAMO 1000 gr,38500,1000,38.5,gr,panaderia-y-reposteria
SUSANITA,TOSTADAS FRUTOS ROJOS SUSANITA 125 gr,4400,125,35.2,gr,panaderia-y-reposteria
VITAL,PAN SEMILLAS VITAL 500 gr,9310,500,18.62,gr,panaderia-y-reposteria
BIMBO,Achiras BIMBO 150 gr,11950,150,79.67,gr,panaderia-y-reposteria
RAMO,Ponque Tajado RAMO 160 gr,6830,160,42.69,gr,panaderia-y-reposteria
COMAPAN,Pan mantequilla x 520 g,6960,520,13.38,gr,panaderia-y-reposteria
RAMO,ACHIRAS RAMO 360 gr,31950,360,88.75,gr,panaderia-y-reposteria
SUSANITA,TOSTADAS ALINADA INDIVIDUAL SUSANITA 200 gr,10950,200,54.75,gr,panaderia-y-reposteria
AZTECA,TORTILLA 8 UND FAJITA AZTECA 240 gr,7570,240,31.54,gr,panaderia-y-reposteria
EL COUNTRY,TOSTADA MANTEQUILLA EL COUNTRY 320 gr,6250,320,19.53,gr,panaderia-y-reposteria
FRESCAMPO,PAN INTEGRAL 6UND FRESCAMPO 360 gr,7000,360,19.44,gr,panaderia-y-reposteria
POMONA,Torta Semidecorada Chocolate Pomona 1000 gr,33900,1000,33.9,gr,panaderia-y-reposteria
FINESSE,BROWNIE 4PACK SIN AZUCAR FINESSE 176 gr,12250,176,69.6,gr,panaderia-y-reposteria
MAMA-IA,BROWNIE CHOCOLATE X 6 UND MAMAIA 320 gr,10400,320,32.5,gr,panaderia-y-reposteria
SANISSIMO,TOSTADAS ARROZ QUINUA SANISSIMO 72 gr,8030,72,111.53,gr,panaderia-y-reposteria
SUSANITA,TOSTADITAS CON AJO PAQUETE SUSANITA 90 gr,4580,90,50.89,gr,panaderia-y-reposteria
TAEQ,MAIZ SOPLADO Y ARROZ SOPLADO 6 240 gr,10000,240,41.67,gr,panaderia-y-reposteria
BIMBO,DONUTS CUBIERTA DE CHOCOLATE BIMBO 55 gr,2420,55,44,gr,panaderia-y-reposteria
AZTECA,TORTILLA AZTECA 580 gr,11500,580,19.83,gr,panaderia-y-reposteria
TAEQ,Calados Multicereal TAEQ 200 gr,4330,200,21.65,gr,panaderia-y-reposteria
CORONA,Cobertura Sabor Chocolate Semiamargo X 500 gr,12960,500,25.92,gr,panaderia-y-reposteria
SUSANITA,TOSTADA DE MAIZ SUSANITA 100 gr,6850,100,68.5,gr,panaderia-y-reposteria
EL COUNTRY,PAN MULTICEREAL EL COUNTRY 500 gr,8680,500,17.36,gr,panaderia-y-reposteria
PAN ARABE,Pan Arabe Blanco X20U Mini PAN ARABE 400 gr,6550,400,16.38,gr,panaderia-y-reposteria
COMAPAN,Mogolla multigranos x 600 g 12 und,8320,600,13.87,gr,panaderia-y-reposteria
LEVAPAN,POLVO PARA HORNEAR LEVAPAN 80 gr,7130,80,89.13,gr,panaderia-y-reposteria
SANTA CLARA,CALADITO 24 UNDS INTEGRAL SANTA CLARA 340 gr,6770,340,19.91,gr,panaderia-y-reposteria
FRESCAMPO,Pan Campo FRESCAMPO 320 gr,4200,320,13.13,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,MOGOLLA TRICEREAL EXITO MARCA PROPIA 400 gr,6360,400,15.9,gr,panaderia-y-reposteria
FRESCAMPO,Panetton Con Chips De Chocolate FRESCAMPO 500 gr,13950,500,27.9,gr,panaderia-y-reposteria
MAMA-IA,MINI BROWNIE CON M&MS MAMAIA 180 gr,9150,180,50.83,gr,panaderia-y-reposteria
SUSANITA,TOSTADITAS C/MANTEQUILLA SUSANITA 90 gr,4580,90,50.89,gr,panaderia-y-reposteria
PROLEPACK,GALLETA ALEMANA BONSAY PROLEPACK 290 gr,13550,290,46.72,gr,panaderia-y-reposteria
FRESCAMPO,Pan Saludable Linaza Y Quinua FRESCAMPO 450 gr,6700,450,14.89,gr,panaderia-y-reposteria
BIMBO,BROWNIE AREQUIPE UNIDAD BIMBO 75 gr,2900,75,38.67,gr,panaderia-y-reposteria
BIMBO,Ponque Relleno Arequipe BIMBO 380 gr,14500,380,38.16,gr,panaderia-y-reposteria
RAMO,Brownie Chocoramo RAMO 65 gr,3270,65,50.31,gr,panaderia-y-reposteria
FRESCAMPO,Pan Nevado x 6 Unidades FRESCAMPO 300 gr,7000,300,23.33,gr,panaderia-y-reposteria
HERSHEYS,Chocolate Hershey's Syrup sabor a chocolate x 680 gr,12600,680,18.53,gr,panaderia-y-reposteria
BIMBO,PONQUE CHOCOSO BIMBO 65 gr,1730,65,26.62,gr,panaderia-y-reposteria
POMONA,Torta Semidecorada Vainilla Pomona 1000 gr,33900,1000,33.9,gr,panaderia-y-reposteria
CELIO,Loncheritas De Achiras CELIO 180 gr,18850,180,104.72,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Tajado Blanco EXITO MARCA PROPIA 700 gr,6580,700,9.4,gr,panaderia-y-reposteria
FRESCAMPO,Brownies Surtidos FRESCAMPO 345 gr,9902,345,28.7,gr,panaderia-y-reposteria
BIMBO,Donuts Choco Rell Mora BIMBO 70 gr,2840,70,40.57,gr,panaderia-y-reposteria
SUSANITA,TOSTADAS MULTICEREALES SUSANITA 90 gr,6000,90,66.67,gr,panaderia-y-reposteria
COMAPAN,Pan hamburguesa x 380 g 6 und,5230,380,13.76,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Hamburguesa con Ajonjoli EXITO MARCA PROPIA 210 gr,3720,210,17.71,gr,panaderia-y-reposteria
CORONA,Cobertura Sabor A Chocolate Blanco X 500 gr,13080,500,26.16,gr,panaderia-y-reposteria
COMAPAN,Pan de la abuela x 420 g,8060,420,19.19,gr,panaderia-y-reposteria
BIMBO,DONUTS RELLENA DE AREQUIPE BIMBO 70 gr,2890,70,41.29,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Tajado Artesanal EXITO MARCA PROPIA 500 gr,4780,500,9.56,gr,panaderia-y-reposteria
FRESCAMPO,PAN DE UVA 6UND FRESCAMPO 300 gr,7000,300,23.33,gr,panaderia-y-reposteria
RAMO,Muffin Arandanos RAMO 60 gr,3690,60,61.5,gr,panaderia-y-reposteria
CHOCORAMO,Ponque Cubiert De Choco Tajada CHOCORAMO 65 gr,2430,65,37.38,gr,panaderia-y-reposteria
FITCOOK,TOSTADA INTEGRAL FITCOOK 140 gr,6000,140,42.86,gr,panaderia-y-reposteria
SM,Masa Para Buñuelo 500 gr,19900,500,39.8,gr,panaderia-y-reposteria
SUSI,ARROZ MINI SUSI 150 gr,12950,150,86.33,gr,panaderia-y-reposteria
SUSI,SOPLADOS MAIZ SUSI 190 gr,13850,190,72.89,gr,panaderia-y-reposteria
SUSANITA,TOSTADITAS INTEGRALES SUSANITA 180 gr,9150,180,50.83,gr,panaderia-y-reposteria
SM,Pan Sanduche Parmesano Prehorneado - 1720 Gramo,6900,1721,4.01,gr,panaderia-y-reposteria
FRESCAMPO,Brownie Relleno de Arequipe FRESCAMPO 80 gr,2170,80,27.13,gr,panaderia-y-reposteria
SUSANITA,Tostadas Con Hierbas SUSANITA 90 gr,4090,90,45.44,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Tajado Blanco EXITO MARCA PROPIA 450 gr,3850,450,8.56,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Tajado Leche EXITO MARCA PROPIA 500 gr,5400,500,10.8,gr,panaderia-y-reposteria
MARINELA,PINGUINO MARINELA 80 gr,3570,80,44.63,gr,panaderia-y-reposteria
SUSANITA,TOSTADA 7GRANOS CON PASAS SUSANITA 125 gr,4710,125,37.68,gr,panaderia-y-reposteria
LEVAPAN,Escencia Vainilla Caramelo LEVAPAN 60 ml,4560,60,76,ML,panaderia-y-reposteria
BIMBO,Panettone Arequipe BIMBO 450 gr,11350,450,25.22,gr,panaderia-y-reposteria
MAMA-IA,BROWNIES AREQUIPE X 3 UNIDADES MAMAIA 300 gr,10400,300,34.67,gr,panaderia-y-reposteria
MAMA-IA,BROWNIE CHOCOLATE MAMAIA 70 gr,2550,70,36.43,gr,panaderia-y-reposteria
RAMO,Gala Tajada Vainilla RAMO 60 gr,1630,60,27.17,gr,panaderia-y-reposteria
AZTECA,CONCHA PARA TACOS AZTECA 150 gr,14900,150,99.33,gr,panaderia-y-reposteria
FITCOOK,Pan buena vida coco FITCOOK 430 gr,12700,430,29.53,gr,panaderia-y-reposteria
BIMBO,Croissant Relleno Arequipe BIMBO 180 gr,5290,180,29.39,gr,panaderia-y-reposteria
EL COUNTRY,Tajado Integral Extralargo EL COUNTRY 550 gr,6290,550,11.44,gr,panaderia-y-reposteria
ADELH ACHIRAS DEL HUILA,ACHIRAS 12 UNDS ADELH ACHIRAS DEL HUILA 300 gr,26450,300,88.17,gr,panaderia-y-reposteria
FRESCAMPO,Panetton Con Ciruelas FRESCAMPO 500 gr,13950,500,27.9,gr,panaderia-y-reposteria
FRESCAMPO,PAN DE QUESO FRESCAMPO 200 gr,11800,200,59,gr,panaderia-y-reposteria
SUSANITA,MINI TOSTADITAS SUSANITA 80 gr,5530,80,69.13,gr,panaderia-y-reposteria
BIMBO,Croissant Rebanado Mantequilla BIMBO 200 gr,5730,200,28.65,gr,panaderia-y-reposteria
EKONO,TORTA NEGRA LONCHERA EKONO 90 gr,2250,90,25,gr,panaderia-y-reposteria
FRESCAMPO,ALMOJABANA FRESCAMPO 200 gr,11800,200,59,gr,panaderia-y-reposteria
FITCOOK,Pan buena vida ajonjolí FITCOOK 430 gr,11600,430,26.98,gr,panaderia-y-reposteria
TAEQ,TOSTADAS DE ARROZ CON QUINUA TAEQ 70 gr,3290,70,47,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Tajado Leche EXITO MARCA PROPIA 500 gr,5400,500,10.8,gr,panaderia-y-reposteria
MARINELA,PINGUINO MARINELA 80 gr,3570,80,44.63,gr,panaderia-y-reposteria
SUSANITA,TOSTADA 7GRANOS CON PASAS SUSANITA 125 gr,4710,125,37.68,gr,panaderia-y-reposteria
LEVAPAN,Escencia Vainilla Caramelo LEVAPAN 60 ml,4560,60,76,ML,panaderia-y-reposteria
BIMBO,Panettone Arequipe BIMBO 450 gr,11350,450,25.22,gr,panaderia-y-reposteria
MAMA-IA,BROWNIES AREQUIPE X 3 UNIDADES MAMAIA 300 gr,10400,300,34.67,gr,panaderia-y-reposteria
MAMA-IA,BROWNIE CHOCOLATE MAMAIA 70 gr,2550,70,36.43,gr,panaderia-y-reposteria
RAMO,Gala Tajada Vainilla RAMO 60 gr,1630,60,27.17,gr,panaderia-y-reposteria
AZTECA,CONCHA PARA TACOS AZTECA 150 gr,14900,150,99.33,gr,panaderia-y-reposteria
FITCOOK,Pan buena vida coco FITCOOK 430 gr,12700,430,29.53,gr,panaderia-y-reposteria
BIMBO,Croissant Relleno Arequipe BIMBO 180 gr,5290,180,29.39,gr,panaderia-y-reposteria
EL COUNTRY,Tajado Integral Extralargo EL COUNTRY 550 gr,6290,550,11.44,gr,panaderia-y-reposteria
ADELH ACHIRAS DEL HUILA,ACHIRAS 12 UNDS ADELH ACHIRAS DEL HUILA 300 gr,26450,300,88.17,gr,panaderia-y-reposteria
FRESCAMPO,Panetton Con Ciruelas FRESCAMPO 500 gr,13950,500,27.9,gr,panaderia-y-reposteria
FRESCAMPO,PAN DE QUESO FRESCAMPO 200 gr,11800,200,59,gr,panaderia-y-reposteria
SUSANITA,MINI TOSTADITAS SUSANITA 80 gr,5530,80,69.13,gr,panaderia-y-reposteria
BIMBO,Croissant Rebanado Mantequilla BIMBO 200 gr,5730,200,28.65,gr,panaderia-y-reposteria
EKONO,TORTA NEGRA LONCHERA EKONO 90 gr,2250,90,25,gr,panaderia-y-reposteria
FRESCAMPO,ALMOJABANA FRESCAMPO 200 gr,11800,200,59,gr,panaderia-y-reposteria
FITCOOK,Pan buena vida ajonjolí FITCOOK 430 gr,11600,430,26.98,gr,panaderia-y-reposteria
TAEQ,TOSTADAS DE ARROZ CON QUINUA TAEQ 70 gr,3290,70,47,gr,panaderia-y-reposteria
LOK PREMIUM PRODUCTS,Chips Chocolate Cacao LOK PREMIUM PRODUCTS 250 gr,20450,250,81.8,gr,panaderia-y-reposteria
FITCOOK,Mogollas Coco Sin Gluten FITCOOK 20 gr,12300,20,615,gr,panaderia-y-reposteria
SM,Pan Relleno de Queso pequeño 400 gr,13500,400,33.75,gr,panaderia-y-reposteria
CHOCORAMO,Brownie Mini Arequipe Cobertura Choco CHOCORAMO 240 gr,10700,240,44.58,gr,panaderia-y-reposteria
TAEQ,TOSTADA ARROZ Y MAIZ MIXTA 6PK. TAEQ 120 gr,10100,120,84.17,gr,panaderia-y-reposteria
POMONA,Ponque Casero Vainilla Pomona 290 gr,7500,290,25.86,gr,panaderia-y-reposteria
BIMBO,Lonchera Ponquecitos BIMBO 194 gr,6500,194,33.51,gr,panaderia-y-reposteria
ADELH ACHIRAS DEL HUILA,BIZCOCHO CUAJADA ADELH ACHIRAS DEL HUILA 185 gr,13100,185,70.81,gr,panaderia-y-reposteria
BIMBO,Pan Artesano Buffet Brioche BIMBO 340 gr,9930,340,29.21,gr,panaderia-y-reposteria
POMONA,Torta Con Sabor A Naranja Pomona 360 gr,16800,360,46.67,gr,panaderia-y-reposteria
FITCOOK,Pan Perro Multigranos Mantequi FITCOOK 360 gr,10200,360,28.33,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Tajado Blanco EXITO MARCA PROPIA 450 gr,4970,450,11.04,gr,panaderia-y-reposteria
SUNRISE,WAFFLES TIPO AMER AVENA/LINAZA SUNRISE 270 gr,17950,270,66.48,gr,panaderia-y-reposteria
KINDER,Ponque Delice KINDER 195 gr,17850,195,91.54,gr,panaderia-y-reposteria
MUNDIALES,Torta Maria Luisa Con Arequipe MUNDIALES 400 gr,26350,400,65.88,gr,panaderia-y-reposteria
LA GITANA,Mogolla LA GITANA 250 gr,3400,250,13.6,gr,panaderia-y-reposteria
MUNDIALES,Torta Integral Ciruelas Pasas MUNDIALES 200 gr,7650,200,38.25,gr,panaderia-y-reposteria
TAEQ,Croutons Integrales TAEQ 140 gr,7740,140,55.29,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Tajado Mantequilla EXITO MARCA PROPIA 550 gr,6490,550,11.8,gr,panaderia-y-reposteria
CORONA,COBERTURA CNCH FONDUE CORONA 250 gr,11040,250,44.16,gr,panaderia-y-reposteria
POMONA,Torta De Amaretto Pomona 330 gr,20430,330,61.91,gr,panaderia-y-reposteria
TAEQ,Tostada Multicereal TAEQ 110 gr,4780,110,43.45,gr,panaderia-y-reposteria
FRESCAMPO,PAN INTEGRAL FRESCAMPO 460 gr,5600,460,12.17,gr,panaderia-y-reposteria
OLD EL PASO MARCA EXCLUSIVA,CONCHAS PARA TACOS OLD EL PASO MARCA EXCLUSIVA 130 gr,14500,130,111.54,gr,panaderia-y-reposteria
VITAD,Galleta Arroz chocolate VITAD 108 gr,18650,108,172.69,gr,panaderia-y-reposteria
POMONA,Torta Veteada Pomona 360 gr,16800,360,46.67,gr,panaderia-y-reposteria
FITCOOK,Mogollas Uvas Pasas Sin Gluten FITCOOK 20 gr,12300,20,615,gr,panaderia-y-reposteria
ENDULZA TU VIDA,POSTRE TIRAMISU MEDIANO ENDULZA TU VIDA 120 gr,10300,120,85.83,gr,panaderia-y-reposteria
FITCOOK,PAN BUENA VIDA CACAO FITCOOK 430 gr,11600,430,26.98,gr,panaderia-y-reposteria
FRESCAMPO,Quesudito estuche FRESCAMPO 190 gr,7600,190,40,gr,panaderia-y-reposteria
SUSANITA,TOSTADITAS ALINADAS PAQUETE SUSANITA 180 gr,8950,180,49.72,gr,panaderia-y-reposteria
CARULLA,Pan Croissant Manzana CARULLA 1 und,0,null,0,null,panaderia-y-reposteria
POMONA,Torta Manzana Y Nuez Pomona 990 gr,36900,990,37.27,gr,panaderia-y-reposteria
POMONA,Torta Blanca Envinada Pomona 330 gr,12900,330,39.09,gr,panaderia-y-reposteria
SM,Pandequeso Grande 70 gr,2500,70,35.71,gr,panaderia-y-reposteria
SUSI,ARROZ SOPLADO SUSI 100 gr,10750,100,107.5,gr,panaderia-y-reposteria
SANTA CLARA,Pan Antano SANTA CLARA 470 gr,5620,470,11.96,gr,panaderia-y-reposteria
FRESCAMPO,TOSTADA ARROZ CON CHOC.NEGRO FRESCAMPO 30 gr,3780,30,126,gr,panaderia-y-reposteria
FRESCAMPO,INTEGRAL MOLDE FRESCAMPO 600 gr,5600,600,9.33,gr,panaderia-y-reposteria
ENDULZA TU VIDA,Postre Tiramisu Grande,40250,650,61.92,gr,panaderia-y-reposteria
CELIO,Deditos De Achiras CELIO 220 gr,19300,220,87.73,gr,panaderia-y-reposteria
BIMBO,Mini chocoso x 20 und BIMBO 400 gr,14900,400,37.25,gr,panaderia-y-reposteria
SUSI,Maíz soplado SUSI 25 gr,2630,25,105.2,gr,panaderia-y-reposteria
FRESCAMPO,PAN HAWAIANO GRANDE FRESCAMPO 450 gr,5900,450,13.11,gr,panaderia-y-reposteria
COMAPAN,Mogolla masatera x 380 g 10 und,6400,380,16.84,gr,panaderia-y-reposteria
TAEQ,TOSTADAS ARROZ ORG.AMARANTO Y TAEQ 120 gr,7000,120,58.33,gr,panaderia-y-reposteria
LA GITANA,Pan Tajado LA GITANA 500 gr,5990,500,11.98,gr,panaderia-y-reposteria
POMONA,Tres Leches Baileys Pomona 1100 gr,51900,1100,47.18,gr,panaderia-y-reposteria
EKONO,PONQUE ENVINADO EKONO 1150 gr,19950,1150,17.35,gr,panaderia-y-reposteria
POMONA,MAGDALENA NARANJA Pomona 1 und,0,null,0,null,panaderia-y-reposteria
SANTA ELENA,COCADAS SENCILLAS CANASTA SANTA ELENA 150 gr,10800,150,72,gr,panaderia-y-reposteria
POMONA,Ponque Casero Chocolate Pomona 290 gr,7500,290,25.86,gr,panaderia-y-reposteria
SUSANITA,PALITOS CON CANELA SUSANITA 80 gr,3890,80,48.63,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Tajado Integral EXITO MARCA PROPIA 450 gr,5400,450,12,gr,panaderia-y-reposteria
COMAPAN,PONQUE BERNINA COMAPAN 1000 gr,26300,1000,26.3,gr,panaderia-y-reposteria
FRESCAMPO,Ponque Celebracion FRESCAMPO 500 gr,24350,500,48.7,gr,panaderia-y-reposteria
CASINO MARCA EXCLUSIVA,Galletas De Arroz Multicer Bio CASINO MARCA EXCLUSIVA 115 gr,5355,115,46.57,gr,panaderia-y-reposteria
FITCOOK,Pan Hamburgu Multigrano Manteq FITCOOK 540 gr,11500,540,21.3,gr,panaderia-y-reposteria
POMONA,Ponquetón Pomona 500 gr,10500,500,21,gr,panaderia-y-reposteria
SM,Pastel Hojaldre De Arequipe Prehorneado x 360 g - 360 Gramo,8500,360,23.61,gr,panaderia-y-reposteria
TAEQ,TORTILLA DE HARINA INTEGRAL TAEQ 250 gr,7170,250,28.68,gr,panaderia-y-reposteria
TAEQ,Maíz soplado 15 gr,2000,15,133.33,gr,panaderia-y-reposteria
SM,Pan Sanduche Especias Prehorneado - 1720 Gramo,6900,1721,4.01,gr,panaderia-y-reposteria
FRESCAMPO,MIEL Y NUEZ MOLDE FRESCAMPO 450 gr,6900,450,15.33,gr,panaderia-y-reposteria
SANTA CLARA,Pan Tajado Antaño 100% Integra SANTA CLARA 450 gr,6560,450,14.58,gr,panaderia-y-reposteria
SANTA ELENA,TURRON DE MANI SANTA ELENA 250 gr,17500,250,70,gr,panaderia-y-reposteria
POMONA,Glasse De Fresa Pomona 1300 gr,30900,900,34.33,gr,panaderia-y-reposteria
SM,Magdalena Red Velvet 750 gr,26500,750,35.33,gr,panaderia-y-reposteria
POMONA,Torta Con Coco Pomona 360 gr,11250,360,31.25,gr,panaderia-y-reposteria
MUNDIALES,Torta Chocolate Con Arequipe MUNDIALES 400 gr,26350,400,65.88,gr,panaderia-y-reposteria
LOK PREMIUM PRODUCTS,Cobertura Chocolate 70% Cacao LOK PREMIUM PRODUCTS 250 gr,20950,250,83.8,gr,panaderia-y-reposteria
FITCOOK,PAN BUENA VIDA CANELA FITCOOK 430 gr,12700,430,29.53,gr,panaderia-y-reposteria
POMONA,Torta De Arandanos Pomona 330 gr,20430,330,61.91,gr,panaderia-y-reposteria
DELI RICURAS,Palitos De Queso Bja X 30 DELI RICURAS 30 und,13400,30,446.67,Und,panaderia-y-reposteria
FITCOOK,PAN BUENA VIDA AJO Y FINAS HIE FITCOOK 430 gr,12700,430,29.53,gr,panaderia-y-reposteria
SM,Pan Napolitano Salami 300 gr,10860,300,36.2,gr,panaderia-y-reposteria
SM,Pastel Hojaldre De Guayaba Prehorneado X 360 g - 360 Gramo,8500,360,23.61,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Tajado Integral EXITO MARCA PROPIA 600 gr,6930,600,11.55,gr,panaderia-y-reposteria
POMONA,Tres Leches De Mora Pomona 1050 gr,51900,1050,49.43,gr,panaderia-y-reposteria
POMONA,Torta Chocolate Mediana Pomona 1000 gr,51900,1000,51.9,gr,panaderia-y-reposteria
POMONA,Torta Lluvia De Chocolate Pomona 890 gr,40500,890,45.51,gr,panaderia-y-reposteria
SM,Pan Rollo Navideno 586 gr,26900,586,45.9,gr,panaderia-y-reposteria
CUETARA MARCA EXCLUSIVA,Galleta Napolitana Americana CUETARA MARCA EXCLUSIVA 213 gr,4830,213,22.68,gr,panaderia-y-reposteria
CUETARA MARCA EXCLUSIVA,Galletas Napolitanas CUETARA MARCA EXCLUSIVA 180 gr,8330,180,46.28,gr,panaderia-y-reposteria
MAMI PAN,Super Pan Alinado MAMI PAN 650 gr,5720,650,8.8,gr,panaderia-y-reposteria
CUETARA MARCA EXCLUSIVA,Galletas Maria Internacional CUETARA MARCA EXCLUSIVA 200 gr,3143,200,15.72,gr,panaderia-y-reposteria
SEARLE,GALLETA VAINILLA Y CHOCOLATE SEARLE 50 gr,1700,50,34,gr,panaderia-y-reposteria
SUSANITA,Tost De Trigo Sarraceno SUSANITA 38 gr,4410,38,116.05,gr,panaderia-y-reposteria
SUSANITA,Tost Con Maízx125G SUSANITA 125 gr,3570,125,28.56,gr,panaderia-y-reposteria
EKONO,Minipanecillo EKONO 210 gr,3290,210,15.67,gr,panaderia-y-reposteria
POMONA,Trufas de Chocolate Pomona 120 gr,10500,120,87.5,gr,panaderia-y-reposteria
VITAD,Muffin Variado VITAD 300 gr,29350,300,97.83,gr,panaderia-y-reposteria
SM,Torta Vainilla 1090 gr,49900,1090,45.78,gr,panaderia-y-reposteria
POMONA,Torta de Limon y Coco Grande Pomona 1 und,0,null,0,null,panaderia-y-reposteria
SUSI,MAIZ SOPLADO SUSI 100 gr,11150,100,111.5,gr,panaderia-y-reposteria
POMONA,Tres Leches Milos Pomona 560 gr 6 Porciones,28500,560,50.89,gr,panaderia-y-reposteria
POMONA,Torta Chocolatosa Grande Pomona 1 und,0,null,0,null,panaderia-y-reposteria
SM,Torta Manzana Y Nuez 758 gr,36900,758,48.68,gr,panaderia-y-reposteria
SUSI,SOPLADOS SURTIDOS SUSI 300 gr,31500,300,105,gr,panaderia-y-reposteria
POMONA,Enrollado Doble Chocolate Pomona 910 gr,28500,910,31.32,gr,panaderia-y-reposteria
POMONA,Glasse De Melocoton Pomona 1300 gr,30900,1300,23.77,gr,panaderia-y-reposteria
OLD EL PASO MARCA EXCLUSIVA,FLOUR TORTILLA TACO BOAT OLD EL PASO MARCA EXCLUSIVA 189 gr,30450,189,161.11,gr,panaderia-y-reposteria
LOK PREMIUM PRODUCTS,Cobertura Chocolate 58% Cacao LOK PREMIUM PRODUCTS 250 gr,22050,250,88.2,gr,panaderia-y-reposteria
SUSANITA,Grissini Con Aceite De Oliva SUSANITA 100 gr,4530,100,45.3,gr,panaderia-y-reposteria
POMONA,Enrollado De Limon Pomona 850 gr,28500,850,33.53,gr,panaderia-y-reposteria
POMONA,Galleta Salada Pomona 375 gr,21900,375,58.4,gr,panaderia-y-reposteria
CLAUSS,GALLETIN LONCHERITA. CLAUSS 200 gr,21000,200,105,gr,panaderia-y-reposteria
MR BROWN,Minix Brownie MR BROWN 302 gr,12900,302,42.72,gr,panaderia-y-reposteria
POMONA,Magdalena Combinada Pomona 670 gr,20900,670,31.19,gr,panaderia-y-reposteria
POMONA,Magdalena De Chocolate Pomona 720 gr,23700,720,32.92,gr,panaderia-y-reposteria
FRESCAMPO,Liberales Guayaba 4Und FRESCAMPO 400 gr,10400,400,26,gr,panaderia-y-reposteria
COMAPAN,LONCHERITAS TAJADAS MINILOLITA COMAPAN 300 gr,9570,300,31.9,gr,panaderia-y-reposteria
FRESCAMPO,Cocada estuche FRESCAMPO 120 gr,7600,120,63.33,gr,panaderia-y-reposteria
CASINO MARCA EXCLUSIVA,Tostada de Espelta CASINO MARCA EXCLUSIVA 115 gr,6900,115,60,gr,panaderia-y-reposteria
DELI RICURAS,Palitos Frutos Rojos Avena DELI RICURAS 90 gr,4660,90,51.78,gr,panaderia-y-reposteria
MAMA-IA,BROWNIE AZUCAR MAMAIA 70 gr,2790,70,39.86,gr,panaderia-y-reposteria
SM,BAGUETTINA AJO PRECO X 130GR C 1 und,0,null,0,null,panaderia-y-reposteria
POMONA,Cupcake Pomona 50 gr,3000,50,60,gr,panaderia-y-reposteria
SUSANITA,Tostaditas Finas SUSANITA 120 gr,7300,120,60.83,gr,panaderia-y-reposteria
POMONA,Cupcake 6Und Pomona 360 gr,15600,360,43.33,gr,panaderia-y-reposteria
ZIDION,Dispensador Crema Chantilly 500 Ml Alumino Grado Profesional,0,null,0,null,panaderia-y-reposteria
RICE UP,Tostadas Arroz Piz & Acei Oliv RICE UP 50 gr,5500,50,110,gr,panaderia-y-reposteria
RICE UP,Tostadas Arroz Choco Leche RICE UP 50 gr,5500,50,110,gr,panaderia-y-reposteria
SM,Jarabe Tres Leches UHT - 1 Unidad,0,null,0,null,panaderia-y-reposteria
SM,Ponque Frutos Rojos 707 gr,31900,707,45.12,gr,panaderia-y-reposteria
ENDULZA TU VIDA,Tiramisu de chocolate ENDULZA TU VIDA 650 gr,40250,650,61.92,gr,panaderia-y-reposteria
